average_rating,# num_pages,ratings_count,text_reviews_count
2.5,1,3,0
3.65,12,5,2
4.17,341,57049,4091
3.96,301,10839,345
3.95,213,1894,114
4.02,103,4094,310
3.73,144,12,1
4.24,412,12038,410
3.95,256,3730,169
3.97,492,1564,36
3.87,190,785,28
4.04,242,259,16
4.05,256,629,21
3.91,481,635,29
3.99,111,1631,129
3.97,226,1747,89
3.77,199,279,20
3.94,261,290,10
3.93,480,80,5
4.2,375,204,19
3.62,676,4755,150
4.3,385,481,27
3.76,168,27463,405
4.25,320,696,33
3.9,274,1855,179
4.3,1104,34147,1108
4.2,1136,64704,1318
4.17,1024,18582,637
4.05,320,4564,382
4.18,1240,17163,325
3.7,960,2067,146
4.23,1086,94,13
3.95,288,64,3
3.95,254,28,8
3.7,414,214,27
4.21,505,1283,131
4.21,0,13,0
4.21,505,8,2
4.13,306,676,166
4.13,291,406585,12100
3.84,322,1894,204
0,71,0,0
3.89,144,15004,947
4.18,576,100,4
4.03,672,6161,198
3.74,121,6383,343
3.94,460,320,34
3.87,352,1591,259
3.96,352,74,10
4.14,492,29083,1656
4.14,466,18,11
4.14,380,1,0
3.86,307,5749,259
3.86,207,8,1
3.26,304,69,6
3.94,242,6184,522
3.68,197,261,7
3.71,561,41709,2567
3.71,560,9,0
3.54,414,12412,1471
3.92,302,2137,202
4.67,216,1,0
3.84,308,67,12
3.73,1084,237,36
3.73,1084,30,5
3.49,336,15,1
3.49,300,0,0
4.05,400,166,16
3.93,512,489,35
3.93,120,21,5
4.32,199,9,1
3.4,80,5,1
4.29,318,2361,249
3.51,528,3865,269
3.6,306,327,34
3.12,528,3511,329
4.02,328,2692,34
4.16,288,1890,69
4.13,272,8139,251
4.04,304,917,36
4.21,288,2189,51
4.15,304,4405,78
4.13,304,2477,63
4.11,260,3362,91
4.26,352,107,7
4.26,320,2663,85
4.26,733,193,22
4.18,633,2612,275
4.41,768,1292,28
4.18,578,405,50
3.93,278,190,5
4.22,441,179051,8061
3.92,304,508,77
3.79,336,530,25
4.23,1181,1550,218
3.77,400,3013,175
3.77,464,1,0
3.77,464,23,5
3.71,205,4899,286
3.5,448,900,43
3.5,117,146272,2858
3.85,72,8,3
4.1,760,8,1
3.12,64,8,1
3.83,486,871,111
3.83,442,84215,1116
3.83,290,937,89
3.83,340,296,23
4.41,590,540,4
3.83,366,646,60
3.18,106,227,37
3.18,125,15390,1133
3.91,169,89571,6445
3.89,144,13463,1532
3.89,160,1498,45
3.92,128,188,31
3.66,192,997,97
3.72,178,4933,591
3.81,240,127855,9094
3.68,128,235,15
3.9,316,148902,2663
3.9,192,268,25
3.9,456,1723,92
3.9,384,206,10
3.44,271,746,86
3.44,131,63700,3855
3.79,272,6652,262
3.8,527,3010,133
3.44,386,609,77
4.06,246,188046,2429
4.06,196,120,10
4.06,166,1212,63
4.06,160,13,2
4.06,18,35,7
4.06,188,68,10
3.5,748,21422,3475
3.91,320,1420,96
3.93,276,42,4
3.98,256,147,18
3.98,222,182,16
3.98,240,190,19
3.82,400,5577,91
4,288,1238,96
4.01,384,16,0
3.75,288,363,62
3.87,409,4082,208
3.88,314,261813,3996
3.88,3,48,3
3.88,368,482,26
3.67,128,133575,2519
3.67,239,5970,341
3.67,3,51,3
3.67,226,48,1
3.67,256,740,74
3.88,80,17,0
3.82,398,17063,461
4.03,92,357330,5104
4.07,326,247,22
4.01,160,133,16
4.17,884,9842,287
4.17,886,8,4
3.9,253,5183,507
4.19,288,1824,114
4.01,132,512,44
3.91,306,1313,110
3.2,128,0,0
3.97,815,35,4
3.62,306,18741,1506
3.95,388,12300,682
3.96,420,14129,552
3.95,404,15036,644
3.95,437,11736,503
3.89,464,19653,1022
3.88,263,22913,2282
3.93,404,10705,603
3.49,208,2253,152
3.84,464,12108,524
3.81,413,322,29
4.45,9,44,1
3.8,496,32582,2547
3.82,292,83557,3570
3.72,46,605,58
4.08,320,1898,152
3.84,96,20,1
3.63,247,79714,3104
3.86,68,1249,102
3.63,256,9450,330
3.63,0,62,9
3.84,304,118,11
3.63,247,1280,162
3.77,412,414,43
3.77,512,81,13
3.83,608,950,93
3.86,352,2584,253
4.03,752,1347,98
4,393,46163,1588
3.99,419,40897,809
4.03,390,45488,1410
4.01,339,60777,1684
3.83,357,32369,2090
3.53,374,17610,1485
4.03,400,75314,2030
4.07,424,259028,4998
3.24,341,5401,215
4.15,409,101968,2684
3.96,466,56029,1129
3.81,368,10742,308
3.98,432,242,17
3.99,461,50669,936
4.04,421,212,17
4.1,449,354100,3775
3.67,480,9539,214
3.82,406,33168,1756
3.95,481,290733,2837
2.86,272,4188,290
3.93,403,35345,871
4.08,413,184133,7559
4.11,368,57226,405
4.01,352,249,12
3.8,548,16263,829
3.84,320,41,1
3.66,160,3558,309
3.92,416,41994,1303
3.89,48,850,50
3.96,175,83,4
3.96,147,2,1
4.19,32,1533,45
3.76,660,3746,145
3.82,288,21,3
4.07,232,5225,129
3.51,341,60,5
3.51,177,823,94
3.78,288,8944,166
4.13,128,633,92
4.62,1184,961,53
4.42,54,3396,208
4.22,289,326424,6783
4.4,32,1151,158
3.84,384,146,25
4.01,172,105,6
4.14,14,31,2
3.94,404,848,16
3.93,368,29,0
3.53,323,687,50
4.06,48,307,40
3.71,258,13150,1116
3.64,306,143,14
4.19,282,6625,284
3.82,138,11935,437
4.11,160,896,30
3.67,392,37,4
3.62,235,24,1
3.83,192,98,8
3.85,403,37,5
4.15,96,429,12
4.04,296,43,2
4.04,296,3,0
3.71,592,52,1
4.05,416,54,5
3.89,256,1023,24
3.89,352,7,1
4.11,480,34,1
4.17,311,1296,158
3.88,392,7,1
3.98,176,121,1
4.7,2208,1715,56
4.34,288,27119,703
4.07,379,1518,87
4.17,405,1868,83
3.65,253,17112,968
4,80,37,1
4.1,380,68128,5408
4.1,380,1338,226
4.42,534,21,1
4.56,3,59,1
4.44,3,50,1
4.23,272,1295,95
4.19,302,883,54
4.22,657,208,13
3.93,402,3815,63
4.01,326,4909,76
3.85,355,10106,182
3.89,381,142,13
4.22,172,46,7
4.04,352,199,11
4.24,518,652,24
3.56,144,181,22
4.14,728,63,3
3.93,400,303,12
3.95,612,93593,1078
4.35,560,397,43
3.99,344,470,52
4.13,646,1199,129
3.69,496,177,24
3.76,431,96,14
4.44,448,9,1
3.91,376,17400,246
3.97,144,3820,435
4.15,64,835,161
3.98,368,667,56
3.85,288,309,12
3.25,160,258,38
4.11,208,190,21
4.4,258,2288,126
4.06,413,512,63
3.15,172,115,24
3.65,142,222,20
4.38,208,264,5
4.42,208,352,5
4.42,208,310,2
4.44,208,287,2
3.98,180,120,3
4.47,208,257,3
4.42,202,2,1
4.12,198,115,2
4.45,848,1598396,37379
4.13,1061,491147,16606
3.86,350,120,23
4.13,164,14670,407
4.41,0,113,13
4.09,448,61,7
4.11,412,3648,94
3.96,384,398,56
4.01,48,221,15
3.99,266,3182,141
4.03,142,373,19
4.12,126,349,14
3.7,128,7716,351
4.2,320,1107,107
3.47,352,51493,3022
3.75,280,47704,5240
3.84,240,1353,195
4.01,352,5,1
3.86,186,6,0
4.44,200,2,1
4.37,189,4,2
4.28,191,4,3
4.09,208,109,3
4.27,192,83,2
4.38,188,2,1
4.39,185,86,1
4.42,207,3,1
4.41,202,4,2
4.44,208,892,15
4.48,208,882,17
4.5,208,965,36
3.91,133,1681,170
4.41,224,465,10
4.48,178,20,0
4.28,183,2674,35
4.28,196,5524,59
4.12,197,37588,386
4.29,184,2716,38
4.29,192,3443,47
4.28,194,5847,91
4.27,194,2942,40
4.29,193,3306,45
4.28,192,4004,49
4.28,184,3005,40
4.31,184,2647,38
4.29,194,3392,42
4.28,186,4,2
4.29,186,4,1
4.28,190,5,1
4.29,188,4,2
4.27,187,3,0
4.26,205,1116,17
4.22,205,949,15
4.11,187,8598,201
4.27,207,986,18
4.27,203,926,20
4.1,211,265,6
4.23,198,62,5
4.26,208,9,2
4.24,211,279,7
4.26,193,11,2
4.26,195,11,2
4.22,208,9,2
4.23,189,319,6
4.24,205,302,7
4.15,191,268,6
4.22,211,8,2
4.27,207,9,2
4.2,189,320,4
4.19,189,26,3
4.24,189,9,2
4.21,201,286,3
4.26,201,16310,398
4.43,195,163578,2809
4.39,204,20286,635
4.34,201,18267,539
4.43,200,21141,683
4.43,197,23797,872
4.39,215,17458,453
4.42,211,16845,547
4.22,188,11893,308
3.7,446,2835,234
3.64,405,26,6
3.57,275,131,5
4.05,322,8809,587
4.09,375,1399,80
4.1,376,888,30
4.12,392,608,26
3.92,248,807,31
3.85,247,464,21
4.11,212,23,3
4.11,185,9,0
4.11,171,11,0
4,183,182174,5439
4,205,38,3
3.87,341,3353,299
3.69,286,6442,587
4.32,125,754,82
4.28,314,941,145
4.21,387,60003,3160
4.1,579,54,13
3.94,281,1210,85
3.81,239,3216,314
4.1,211,13485,574
4.03,280,13651,419
4.17,48,1252,81
3.94,281,23606,924
4.09,180,69119,1733
4.08,40,6304,568
4.13,197,67,3
4.12,48,20,1
4.13,259,76746,1105
4.13,197,28,2
3.94,260,123,12
4.13,197,197,9
4.13,197,23,2
4.51,496,411,19
4.54,220,153,12
3.87,1056,311,45
3.97,175,388,18
3.84,177,1520,66
4.17,46,24,0
4.21,176,60,4
4.29,168,62,2
3.99,158,389,39
4.16,161,134,9
4.34,208,5589,69
4.35,208,6172,78
4.28,208,6726,79
4.33,208,6600,62
4.35,208,6093,54
4.36,216,5777,72
4.36,216,5517,68
4.21,464,2430,171
3.99,195,137,10
4.1,222,129,5
4.21,203,125,3
3.7,307,2229,542
3.7,310,133643,5797
3.79,638,317,33
3.85,189,2708,196
4.05,400,7875,318
4.09,301,24,3
4.45,191,998,14
4.45,191,980,13
4.44,191,975,14
4.43,189,960,11
4.32,192,603,11
4.33,185,552,9
4.3,182,471,10
4.38,179,488,7
4.3,184,5,0
4.18,32,601,114
3.55,304,917,102
3.93,560,8388,214
3.95,368,9378,107
4.02,343,11973,88
4.26,499,57779,539
4.02,378,14455,159
4.18,485,69624,1266
4.19,527,49946,421
4,319,8974,95
4.29,827,22247,231
3.95,368,5579,69
4.01,498,17883,98
3.7,337,5083,62
3.95,255,334,9
4.1,296,22530,1050
3.75,310,730,12
3.94,216,8382,213
3.71,291,232,9
4.16,584,54179,1570
4.21,284,58610,1095
4.27,274,96683,3648
3.91,312,3583,70
4.31,358,47519,593
4.32,347,45112,638
4.25,264,73749,1341
4.33,362,58923,1380
4.29,384,69728,1202
4.06,297,39426,2777
4.06,0,118,37
4.03,480,2578,138
4.21,112,370,19
4.17,373,7605,97
3.98,286,232,25
4.23,368,337,31
4.22,209,663,90
3.78,192,345,19
3.78,4,1,0
4.18,336,611,20
4.45,265,274,5
3.96,348,46282,4921
3.96,347,19,1
3.95,144,36,4
3.97,429,18852,165
4.01,417,127,3
4.04,436,21311,85
4.14,860,80208,1424
4.23,500,1101,26
4.03,880,100910,1459
3.94,780,82029,1322
4.15,912,106302,1503
4.13,461,111633,978
3.63,232,1508,127
4.13,464,13,3
4.13,442,42,4
4,544,5531,217
4.08,496,5048,185
3.97,512,61,7
4.11,596,16577,674
4.33,608,23552,1024
4.09,407,24068,2160
4.1,670,101,9
4.1,560,4040,138
4.17,576,8749,686
4.17,571,3,0
4.17,560,112,11
4.34,144,5801,283
4.37,144,5359,243
3.86,592,1692,229
3.81,1074,34,5
3.85,80,83,10
4.14,228,176,12
4.23,192,1421,70
3.53,608,72,4
3.8,80,250,11
3.95,291,4821,92
4,448,6335,78
3.83,362,7657,276
3.97,479,15576,849
3.78,384,6047,195
3.89,544,691,19
4.16,320,29552,882
4.01,480,6860,219
3.86,338,3002,29
4.02,428,10958,109
3.85,893,1176,23
4.01,448,9871,254
4.05,423,11789,98
4.03,458,14300,201
4.03,434,6915,108
3.99,394,8533,288
4.01,412,10577,76
4.11,856,8495,124
4.18,438,10629,95
3.84,350,3740,47
3.88,128,1029,57
3.82,335,3473,63
3.97,450,7905,89
3.92,384,914,20
3.97,342,9007,155
3.94,320,4291,95
3.78,393,2628,144
4.19,319,18945,310
4.07,250,59,10
3.35,181,349,36
3.76,147,5900,410
3.68,175,12085,949
3.86,206,4649,293
3.78,176,1322,74
4,288,1721,126
3.68,148,3425,211
3.85,227,575,43
3.78,160,2168,155
3.74,208,19,1
3.8,148,487,52
3.96,518,1004,256
3.59,179,118,12
3.96,528,747578,31284
3.96,256,540,22
3.45,555,759,103
3.45,559,215,24
3.92,112,181,16
3.45,555,519,60
3.99,80,70,2
4.19,32,2285,104
4.06,160,55137,3065
3.9,398,27547,1690
3.88,322,162,23
4.1,384,13,2
3.83,192,12,0
4.21,264,13066,446
4,240,1898,93
3.98,336,140,8
3.96,180,286,14
3.95,172,317,12
4,182,338,18
4.28,356,275,23
4.27,293,854,79
4.12,304,28452,1210
3.83,3,2496,222
3.78,199,733,151
3.78,192,17,1
3.79,208,329,11
4.36,64,3609,128
3.68,278,9,1
3.86,560,730,73
4.03,192,35605,1187
3.48,184,163,13
4.04,313,9038,493
4.2,287,10,3
3.97,248,128,21
4.09,342,172,9
3.91,112,365,64
4.1,200,357,41
4.01,352,165,15
4.08,224,259,28
4.37,830,1852,208
4.28,422,2699,161
4.1,384,881,40
4.01,231,22980,921
4.26,414,3082,71
4.19,396,20,0
3.63,256,437,28
3.63,239,55,1
3.88,186,266,5
3.82,795,182,32
3.82,1006,151294,9162
3.82,782,308,62
3.85,247,361,79
3.85,247,155,27
3.89,192,793,73
3.67,185,795,99
3.43,218,2,0
3.46,224,11,2
3.86,208,446,64
4.12,192,427,44
4.23,775,903,73
3.91,182,151,7
3.69,449,3108,368
4.06,422,1332,123
4.06,560,127,6
3.93,320,50776,2346
3.98,358,2203,104
3.91,369,1333,66
3.91,369,2,0
4.01,264,8738,610
4,444,85440,5472
3.98,343,46344,1591
4.04,273,8973,412
4.06,446,4713,398
4.06,462,509,64
4.17,544,77,11
4.13,624,524,50
3.59,240,1495,172
3.79,304,426,29
3.88,425,1203,88
3.52,192,540,48
4.19,448,832,101
3.92,135,5444,765
4.15,608,597,81
3.98,335,15269,1476
4.29,688,5636,283
3.98,335,618,115
4.1,246,2296,171
3.93,210,2688,246
3.99,277,8085,519
4.08,304,3916,283
3.75,393,5560,284
3.53,357,10,2
3.44,207,123,8
4.11,188,12763,860
3.25,432,1807,242
3.89,608,1921,296
3.15,420,501,62
3.15,379,11,1
4.04,740,28,8
3.98,320,40505,1251
4.12,447,1075,46
4.27,800,282,7
3.56,320,570,60
3.98,100,2921,439
3.92,672,563,50
4.48,576,5673,605
3.64,181,1431,38
3.94,144,984,56
4.35,629,10,1
4.15,332,16513,602
3.76,290,21392,1837
3.82,4,193,45
3.88,64,4,0
4.07,144,24345,2472
3.13,16,37,4
4.3,356,44804,1257
4.2,356,54596,2510
4,353,118,5
4,349,10409,437
3.88,237,813,68
4.06,228,48,3
4,260,9040,327
4.43,32,11021,572
3.98,237,16039,702
4.51,544,30,2
0,219,0,0
3.67,216,125,16
3.67,200,117,15
3.67,120,6,0
2,99,2,0
3.67,344,38,5
3.59,135,592,36
3.53,240,2681,257
3.33,217,490,20
3.65,253,20,5
3.8,288,350,18
3.96,704,374,23
4.09,464,8601,318
3.87,342,18076,646
3.66,259,26939,1502
3.91,303,15845,495
4.26,368,3449,121
4.41,96,256,13
4.29,64,2452,62
4.14,64,2040,73
4.17,64,3,0
4.21,64,3069,93
4.25,64,7678,68
4.23,648,173,25
3.77,248,194,5
3.52,528,29,4
4.25,544,703,69
4.11,299,62,3
3.79,240,888,86
4.18,370,323601,14372
4.23,224,31958,524
3.96,111,91,8
4.18,372,1067,107
4.18,350,103,10
3.98,565,6360,546
4.02,224,250,31
4.02,312,13,1
3.54,252,67,13
4.33,227,9,2
4.04,501,49170,1548
3.84,116,2414,212
3.87,215,4839,231
3.91,196,1536,47
4.01,224,30973,735
4.34,160,23391,1062
3.76,496,66,8
4,112,5,0
4.15,452,24093,912
4,375,197,17
4.22,192,716,19
4.13,564,4518,222
3.87,1347,344,24
4.12,160,26,0
3.8,80,69,1
3.8,270,32,6
3.89,348,2724,170
3.84,320,3371,241
4,288,3102,172
4.01,96,2535,44
4.09,96,389,6
4.03,96,616,17
4.04,80,497,14
3.87,608,38244,820
3.76,310,1089,113
3.87,560,315,34
3.87,560,76,13
3.87,572,51,4
3.64,184,47,5
3.73,336,1043,49
3.82,532,10608,231
3.82,560,51,8
3.84,240,4718,400
4.12,432,571,40
3.82,108,342,49
4.04,112,304,37
4.09,288,11,1
4.07,472,34,1
3.97,752,460,60
3.93,240,1770,65
3.93,327,46718,649
3.73,304,3394,78
3.72,370,84,2
4.05,304,789,53
4.01,404,452,36
3.95,528,1469,49
3.78,368,2902,251
3.78,352,2,0
3.78,392,1,0
4.3,226,88,22
4.3,357,275,25
5,128,2,0
3.9,374,187183,6070
3.71,376,264249,5346
3.48,292,21371,1039
3.65,400,53505,1824
3.42,306,167,14
3.42,392,30,4
3.98,371,4869,303
3.89,384,1617,175
4.19,1004,296,18
3.89,303,528,60
4.33,208,6623,198
4.06,352,412,24
4.06,736,193,22
4.32,893,264,23
4.24,383,22258,357
3.29,285,344,40
3.98,464,5572,187
3.7,480,183,17
3.59,297,64,16
3.89,980,815,23
4.02,219,65288,1819
3.88,222,17,3
3.99,647,83826,4271
4.05,640,39793,688
4.05,548,55,6
4.05,556,106,15
3.56,128,103,20
3.97,405,139141,5642
3.69,426,85123,3831
4.12,440,262509,13166
4.01,480,970,113
3.57,554,11,1
4.08,160,1558,127
3.81,631,0,0
3.97,416,189,17
3.54,445,3,1
3.97,463,12,2
3.79,684,5,2
3.6,468,72,2
3.81,472,22,3
3.57,512,1,0
3.9,296,5559,598
4.26,496,326733,15400
4.05,288,228,33
3.97,306,571,91
3.94,362,539,73
4.55,1344,20062,355
4.15,112,42,5
4.25,533,18,5
4.52,898,241,22
4.25,540,53,7
2.85,286,114,9
3.99,402,725,73
3.99,424,83,6
4.07,269,740,66
4.08,272,52846,983
3.77,242,488,54
3.79,194,167000,5188
4.13,125,27,4
4.26,230,1661,114
4.04,345,684,33
4.37,384,374,8
4.25,355,3219,115
3.59,272,233,29
3.88,300,162,21
3.76,352,7240,380
3.66,265,8472,427
3.29,241,6147,526
3.31,291,16029,1518
3.96,519,1783,368
3.57,515,39225,2444
3.84,370,5477,205
4.46,287,901,79
3.57,626,48,5
3.9,392,0,0
3.4,309,41,3
3.58,311,29027,2338
3.96,446,221395,6103
3.98,364,52197,2024
3.56,154,3459,346
3.19,86,557,82
4.18,360,258,9
4.01,240,36535,1975
4.17,240,25242,1208
4.2,392,13636,166
4.12,263,21274,215
3.7,251,517,34
3.59,228,424,70
3.19,368,93,16
3.96,336,1460,136
4,186,18,1
3,32,9,4
3.87,240,3407,138
3.46,405,1649,201
3.77,151,4154,372
4.11,176,14948,959
3.87,240,1918,108
3.83,167,11567,596
4.07,192,20182,1340
3.7,136,10,2
4.11,506,384,25
3.8,320,0,0
3.87,512,76,7
4.08,496,456,17
4.16,256,17,0
3.84,185,81,1
3.9,224,13,0
3.85,307,25552,1896
3.85,432,264,31
3.85,336,575,74
3.28,396,2910,230
3.79,368,10435,599
3.9,422,10140,1168
3.79,334,484,51
3.96,320,2786,281
3.82,464,194,27
4.09,256,35,0
3.85,407,24,4
3.96,320,94,7
3.71,320,15,2
3.96,5,16,0
3.96,608,19,2
4.14,657,180,25
4.02,438,32713,1357
3.86,528,14862,618
4.16,550,79864,1313
4.08,613,84,6
3.86,235,13411,1011
4.05,313,8631,924
4.12,32,156,38
3.79,315,85,14
3.79,275,29996,3322
3.63,308,1377,246
3.62,288,1219,149
4.29,278,8786,928
0,5,0,0
4.13,234,1321,93
4.55,296,100212,5436
4.34,159,202242,4831
4.39,144,111555,2664
4.34,160,259,30
4.39,140,131,25
3.77,144,2219,104
3.54,178,400,21
3.55,528,1290,51
4.51,72,4501,23
3.53,192,89,11
3.55,175,96,10
4.35,416,4383,19
4.38,120,6103,19
4.44,322,553315,5462
4.59,192,29,1
4.52,554,253,5
4.59,72,22,3
4.54,224,28,1
4.18,320,8118,413
4.18,304,47,7
4.08,208,2053,51
4.35,855,164,11
4.44,413,2197,77
3.99,1256,7,1
3.89,639,34,3
4.35,400,438,13
4.35,608,22,0
3.73,438,7,0
4.52,508,1607,69
4.52,224,12,0
3.56,320,8,0
4.35,502,94,4
4.49,13,26,1
4.12,301,66567,1382
4.49,1137,94,11
3.79,320,288,19
3.94,270,907,71
3.86,384,310,22
4.44,467,20,0
3.79,240,7783,542
3.89,181,87,5
4.49,1178,131,6
4.26,306,8498,858
4.34,1,14,3
4.35,506,1267,113
4.59,1600,140,5
3.12,149,4325,290
4.02,512,2263,87
4.49,1546,187,9
4.49,1200,550,34
4.44,471,72,2
4.14,189,160,5
4.52,440,199,11
3.67,288,4482,324
3.03,592,504,67
3.3,240,222,47
3.06,336,391,37
4.35,410,56,1
3.07,212,702,51
4.52,416,1280,54
4.31,283,992,34
4.49,1472,118,5
3.12,528,119,16
3.79,567,71,8
3.87,304,1795,31
3.86,384,2236,34
3.82,342,2318,23
3.75,344,5737,35
3.78,384,2822,29
3.96,400,41,1
3.27,466,2369,121
3.75,340,3743,36
3.46,260,1472,13
4.13,325,152,14
3.6,304,9074,62
3.81,384,2960,27
3.8,352,7594,93
3.78,341,6092,34
3.67,342,7250,62
3.75,352,3967,37
3.71,352,6345,59
3.71,342,5161,42
4.06,774,62,1
3.61,254,1398,29
3.44,288,1718,36
3.48,304,1259,11
3.8,337,4729,28
3.39,268,694,15
3.76,172,748,13
4.06,784,4787,17
3.55,312,1527,46
3.64,344,3410,28
3.93,224,7932,58
3.64,384,699,17
3.64,342,986,12
3.92,592,7,0
4.04,595,22,2
3.43,256,805,11
3.71,368,6772,72
3.35,191,395,22
3.84,380,16,0
3.88,324,304,21
3.88,324,29300,875
4.1,371,12251,515
4.03,384,10048,125
3.98,357,10507,103
4.26,1248,3030,39
3.94,1191,169,8
4.28,1238,3548,43
4.05,421,48,4
3.97,416,11867,136
4.1,440,9851,203
3.97,415,13817,135
3.96,456,15491,203
3.96,464,143,9
3.96,435,841,53
3.9,304,9016,87
3.97,469,313,25
4.03,416,26127,175
3.98,512,41019,481
4.02,471,26713,171
3.76,726,66947,2727
4.16,240,3703,8
3.97,564,1636,147
3.94,9,3,0
4.05,240,5620,20
3.86,320,7625,183
4.03,208,1801,126
3.85,273,189,7
3.99,444,4933,599
3.72,128,35319,1536
4.38,312,861,43
4.06,194,1434,130
3.82,256,696,98
4.06,616,4,0
3.81,300,275,31
3.11,1016,9,1
3.11,230,219,25
3.11,160,12146,653
3.11,106,64,6
4.16,672,1736,79
4.21,936,73,9
3.98,504,72863,2865
4.34,887,47,6
4.06,240,60988,1064
4.06,287,683,44
4.06,192,58,11
4,464,653,93
3.6,339,324,24
4,672,449,47
4,432,44,6
4.14,550,47930,2415
4.01,400,11432,1389
4.09,344,3443,212
4.1,288,1521,107
4.38,392,978,25
3.85,370,5251,470
3.76,194,633,63
4.19,176,17456,398
4,704,38003,553
3.78,256,12153,1105
3.88,256,1697,77
3.89,166,637,56
3.82,144,6584,245
4.28,365,784,48
3.97,119,7401,503
3.97,184,12059,693
3.97,110,21,2
4.04,0,15,2
3.81,190,310,18
4.07,224,5682,196
3.8,176,153,13
4.28,496,536,11
4.91,100,11,3
3.97,143,340,22
3.98,238,909,80
4.15,187,807,47
3.93,248,47817,1282
3.87,336,93,10
3.87,440,64,8
3.87,282,29,2
4,106,15,0
4.46,64,22,0
3.96,681,17509,543
3.96,606,72,8
4.41,700,586,9
3.61,342,12584,1072
3.61,459,4,1
4.11,688,158859,866
3.56,384,70,4
4.15,144,79394,1754
3.69,368,4365,511
3.87,96,3627,71
4.43,64,7,0
3.92,112,839,26
4.15,192,92,3
3.93,400,355,48
4.02,272,10983,730
3.79,328,5776,728
3.57,291,6574,647
3.97,726,204,21
3.97,437,14,2
3.85,15,107,19
3.68,352,232,27
4.28,336,20,3
4.27,432,854,93
4.47,368,268,29
4.36,503,746,27
3.94,304,11785,904
3.91,240,745,75
4.18,130,13337,316
4.18,288,22,2
3.28,280,27604,1498
4.06,367,707,32
3.7,672,70017,2464
3.7,685,2,0
4.22,216,8587,118
4.56,602,4572,338
4.41,288,181,15
4.49,893,4893,397
4.05,412,2725,36
4.04,374,19,5
4.47,249,185,25
4.41,341,2115562,32694
4.41,277,82,5
3.48,208,2546,223
3.48,91,12,1
3.94,691,18795,1064
3.94,698,6,1
3.94,691,206,22
4.07,231,179,31
3.96,256,29,9
3.62,261,9663,721
3.75,276,7598,546
3.36,272,15787,1708
3.69,128,4724,466
3.96,162,1040,125
3.89,128,183,12
3.88,432,231,13
3.82,204,66386,3038
4.15,400,144654,4103
3.83,222,137905,3499
3.56,175,245,21
4.08,214,1090301,15327
3.82,466,92,13
4.16,214,166,21
4.27,624,73,2
4.16,249,34,4
4.03,352,8,2
3.83,256,30,2
3.96,303,4,0
3.83,190,20,5
4.1,324,30,2
4.08,208,644,32
3.8,322,857,77
3.79,352,24030,2385
3.89,416,2631,125
3.57,138,41,6
3.31,320,2525,229
3.6,275,994,107
3.57,512,8068,726
3.39,282,118,17
3.81,208,332,22
3.54,582,7336,846
3.58,480,1599,193
3.53,160,5243,460
3.99,1110,6600,495
3.39,229,757,119
3.82,406,1388,132
3.79,566,4714,489
3.81,453,107568,2424
3.81,374,253,29
3.81,590,1882,116
4.32,709,26661,1084
4.02,288,1644,265
4.1,181,15020,196
3.81,384,116,11
3.45,211,1347,161
2.55,272,33,7
4.05,870,11239,496
4.03,368,2525,366
4.04,9,203,66
3.46,429,9582,1022
4.02,442,11450,1286
3.95,281,4117,522
3.65,357,24470,2441
3.42,432,19450,1724
3.42,368,59,8
3.25,224,3,0
3.89,296,9422,190
4.28,1075,499,24
3.64,343,70,6
3.69,144,221,23
3.57,246,47,11
4.08,48,521,28
3.79,320,13,0
3.93,127,10,1
3.98,317,14,0
4.09,348,36,2
3.98,240,5,2
4.1,228,2,0
4.21,793,1078,71
3.72,352,39,8
3.95,718,3680,259
4.26,715,1232,78
4.29,722,1171,81
4.19,832,13312,707
4.24,818,82247,5625
4.07,812,4669,255
3.65,160,376,56
3.72,240,933,75
3.59,128,685,33
3.99,14,298,43
3.92,464,2808,475
